,symbol,timestamp,type,strike_price,expiration,bid_price,bid_amount,ask_price,ask_amount,mark_price,mark_iv,underlying_price,delta,theta,datetime,expiration_datetime,days_to_expiration
51049,ETH-24APR20-200-P,1583021092261000,put,200.0,1587715200000000,0.07200000000000001,31.0,0.087,150.0,0.080678,87.74,223.96,-0.30728,-0.2452,2020-03-01 00:04:52.261,2020-04-24 08:00:00,54 days 07:55:07.739000
51407,ETH-24APR20-220-P,1583021095733000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.124305,87.74,224.07,-0.41162,-0.27163000000000004,2020-03-01 00:04:55.733,2020-04-24 08:00:00,54 days 07:55:04.267000
51421,ETH-24APR20-200-P,1583021096159000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.080682,87.87,224.07,-0.30689,-0.24555,2020-03-01 00:04:56.159,2020-04-24 08:00:00,54 days 07:55:03.841000
51422,ETH-24APR20-280-C,1583021096161000,call,280.0,1587715200000000,0.054000000000000006,37.0,0.069,150.0,0.062784,91.56,224.07,0.32482,-0.2621,2020-03-01 00:04:56.161,2020-04-24 08:00:00,54 days 07:55:03.839000
51488,ETH-24APR20-240-C,1583021096413000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.106946,88.06,224.07,0.48711000000000004,-0.27934000000000003,2020-03-01 00:04:56.413,2020-04-24 08:00:00,54 days 07:55:03.587000
51516,ETH-24APR20-260-C,1583021096413000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.08115900000000001,89.44,224.07,0.39802,-0.27455999999999997,2020-03-01 00:04:56.413,2020-04-24 08:00:00,54 days 07:55:03.587000
51524,ETH-24APR20-300-C,1583021096413000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.048451,93.14,224.07,0.26353000000000004,-0.24201,2020-03-01 00:04:56.413,2020-04-24 08:00:00,54 days 07:55:03.587000
51984,ETH-24APR20-240-C,1583021098628000,call,240.0,1587715200000000,0.098,150.0,0.115,150.0,0.10710399999999999,88.15,224.08,0.48733000000000004,-0.27964,2020-03-01 00:04:58.628,2020-04-24 08:00:00,54 days 07:55:01.372000
51987,ETH-24APR20-280-C,1583021098657000,call,280.0,1587715200000000,0.054000000000000006,187.0,0.069,150.0,0.062875,91.61,224.08,0.32505,-0.26235,2020-03-01 00:04:58.657,2020-04-24 08:00:00,54 days 07:55:01.343000
52002,ETH-24APR20-240-C,1583021098743000,call,240.0,1587715200000000,0.0985,31.0,0.115,150.0,0.10710399999999999,88.15,224.08,0.48733000000000004,-0.27964,2020-03-01 00:04:58.743,2020-04-24 08:00:00,54 days 07:55:01.257000
52348,ETH-24APR20-220-P,1583021101733000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.124055,87.75,224.17,-0.41107,-0.27168000000000003,2020-03-01 00:05:01.733,2020-04-24 08:00:00,54 days 07:54:58.267000
52595,ETH-24APR20-200-P,1583021102456000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.080497,87.87,224.17,-0.3064,-0.24549,2020-03-01 00:05:02.456,2020-04-24 08:00:00,54 days 07:54:57.544000
52588,ETH-24APR20-300-C,1583021102456000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.048431999999999996,93.04,224.17,0.26361999999999997,-0.24191999999999997,2020-03-01 00:05:02.456,2020-04-24 08:00:00,54 days 07:54:57.544000
52590,ETH-24APR20-260-C,1583021102457000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.081219,89.38,224.17,0.39839,-0.27457,2020-03-01 00:05:02.457,2020-04-24 08:00:00,54 days 07:54:57.543000
52969,ETH-24APR20-280-C,1583021106034000,call,280.0,1587715200000000,0.054000000000000006,187.0,0.069,150.0,0.062939,91.59,224.16,0.32534,-0.26248,2020-03-01 00:05:06.034,2020-04-24 08:00:00,54 days 07:54:53.966000
52972,ETH-24APR20-240-C,1583021106036000,call,240.0,1587715200000000,0.0985,31.0,0.115,150.0,0.10726600000000001,88.17,224.16,0.48776,-0.27981,2020-03-01 00:05:06.036,2020-04-24 08:00:00,54 days 07:54:53.964000
53304,ETH-24APR20-200-P,1583021107491000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.080349,87.74,224.16,-0.30639,-0.2451,2020-03-01 00:05:07.491,2020-04-24 08:00:00,54 days 07:54:52.509000
53307,ETH-24APR20-260-C,1583021107491000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.081302,89.45,224.16,0.39849,-0.27479000000000003,2020-03-01 00:05:07.491,2020-04-24 08:00:00,54 days 07:54:52.509000
53319,ETH-24APR20-220-P,1583021107491000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.123851,87.58,224.16,-0.41123999999999994,-0.27118000000000003,2020-03-01 00:05:07.491,2020-04-24 08:00:00,54 days 07:54:52.509000
53283,ETH-24APR20-300-C,1583021107492000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.048455,93.07,224.16,0.26366999999999996,-0.24201,2020-03-01 00:05:07.492,2020-04-24 08:00:00,54 days 07:54:52.508000
53724,ETH-24APR20-240-C,1583021111520000,call,240.0,1587715200000000,0.0985,31.0,0.115,150.0,0.107227,88.09,224.21,0.48789,-0.27963000000000005,2020-03-01 00:05:11.520,2020-04-24 08:00:00,54 days 07:54:48.480000
53734,ETH-24APR20-280-C,1583021111520000,call,280.0,1587715200000000,0.054000000000000006,187.0,0.069,150.0,0.06289,91.51,224.21,0.32532,-0.26231,2020-03-01 00:05:11.520,2020-04-24 08:00:00,54 days 07:54:48.480000
53942,ETH-24APR20-220-P,1583021112526000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.12380899999999999,87.62,224.2,-0.41100000000000003,-0.27132,2020-03-01 00:05:12.526,2020-04-24 08:00:00,54 days 07:54:47.474000
53950,ETH-24APR20-260-C,1583021112526000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.08125299999999999,89.38,224.2,0.39852,-0.27462,2020-03-01 00:05:12.526,2020-04-24 08:00:00,54 days 07:54:47.474000
53958,ETH-24APR20-300-C,1583021112526000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.048359,92.96,224.2,0.26345999999999997,-0.24166999999999997,2020-03-01 00:05:12.526,2020-04-24 08:00:00,54 days 07:54:47.474000
53956,ETH-24APR20-200-P,1583021112527000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.080317,87.77,224.2,-0.30621,-0.24516999999999997,2020-03-01 00:05:12.527,2020-04-24 08:00:00,54 days 07:54:47.473000
54251,ETH-24APR20-280-C,1583021114087000,call,280.0,1587715200000000,0.054000000000000006,37.0,0.069,150.0,0.062918,91.54,224.2,0.32537,-0.26239,2020-03-01 00:05:14.087,2020-04-24 08:00:00,54 days 07:54:45.913000
54285,ETH-24APR20-280-C,1583021114313000,call,280.0,1587715200000000,0.0535,37.0,0.069,150.0,0.062918,91.54,224.2,0.32537,-0.26239,2020-03-01 00:05:14.313,2020-04-24 08:00:00,54 days 07:54:45.687000
54748,ETH-24APR20-300-C,1583021117561000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.048286,92.95,224.14,0.26316999999999996,-0.24144000000000002,2020-03-01 00:05:17.561,2020-04-24 08:00:00,54 days 07:54:42.439000
54700,ETH-24APR20-260-C,1583021117561000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.081197,89.4,224.14,0.39826999999999996,-0.27455999999999997,2020-03-01 00:05:17.561,2020-04-24 08:00:00,54 days 07:54:42.439000
54725,ETH-24APR20-200-P,1583021117562000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.080342,87.71,224.14,-0.30645,-0.24503000000000003,2020-03-01 00:05:17.562,2020-04-24 08:00:00,54 days 07:54:42.438000
54788,ETH-24APR20-220-P,1583021117562000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.12384400000000001,87.55,224.14,-0.41135,-0.27107,2020-03-01 00:05:17.562,2020-04-24 08:00:00,54 days 07:54:42.438000
54813,ETH-24APR20-240-C,1583021118101000,call,240.0,1587715200000000,0.098,31.0,0.115,150.0,0.107279,88.2,224.14,0.48771000000000003,-0.27988,2020-03-01 00:05:18.101,2020-04-24 08:00:00,54 days 07:54:41.899000
54909,ETH-24APR20-240-C,1583021118410000,call,240.0,1587715200000000,0.098,181.0,0.115,150.0,0.107279,88.2,224.14,0.48771000000000003,-0.27988,2020-03-01 00:05:18.410,2020-04-24 08:00:00,54 days 07:54:41.590000
54910,ETH-24APR20-280-C,1583021118431000,call,280.0,1587715200000000,0.054000000000000006,150.0,0.069,150.0,0.062875,91.56,224.14,0.32516,-0.26231,2020-03-01 00:05:18.431,2020-04-24 08:00:00,54 days 07:54:41.569000
54912,ETH-24APR20-280-C,1583021118489000,call,280.0,1587715200000000,0.0545,37.0,0.069,150.0,0.062875,91.56,224.14,0.32516,-0.26231,2020-03-01 00:05:18.489,2020-04-24 08:00:00,54 days 07:54:41.511000
55479,ETH-24APR20-220-P,1583021122596000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.12376199999999998,87.58,224.19,-0.41108,-0.27116999999999997,2020-03-01 00:05:22.596,2020-04-24 08:00:00,54 days 07:54:37.404000
55528,ETH-24APR20-200-P,1583021122596000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.08028099999999999,87.73,224.19,-0.30623,-0.24506,2020-03-01 00:05:22.596,2020-04-24 08:00:00,54 days 07:54:37.404000
55561,ETH-24APR20-300-C,1583021122596000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.048221,92.86,224.19,0.26306,-0.24120999999999998,2020-03-01 00:05:22.596,2020-04-24 08:00:00,54 days 07:54:37.404000
55571,ETH-24APR20-260-C,1583021122597000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.081166,89.33,224.19,0.39834,-0.27442,2020-03-01 00:05:22.597,2020-04-24 08:00:00,54 days 07:54:37.403000
55599,ETH-24APR20-240-C,1583021122786000,call,240.0,1587715200000000,0.098,31.0,0.115,150.0,0.107332,88.17,224.19,0.48794,-0.27988,2020-03-01 00:05:22.786,2020-04-24 08:00:00,54 days 07:54:37.214000
55705,ETH-24APR20-280-C,1583021123603000,call,280.0,1587715200000000,0.0545,37.0,0.069,150.0,0.062885,91.53,224.19,0.32528,-0.26231,2020-03-01 00:05:23.603,2020-04-24 08:00:00,54 days 07:54:36.397000
55724,ETH-24APR20-240-C,1583021124576000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.107332,88.17,224.19,0.48794,-0.27988,2020-03-01 00:05:24.576,2020-04-24 08:00:00,54 days 07:54:35.424000
55960,ETH-24APR20-280-C,1583021126768000,call,280.0,1587715200000000,0.054000000000000006,37.0,0.069,150.0,0.062793,91.51,224.13,0.32495999999999997,-0.26209,2020-03-01 00:05:26.768,2020-04-24 08:00:00,54 days 07:54:33.232000
56271,ETH-24APR20-300-C,1583021127631000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.04811,92.82,224.13,0.26266999999999996,-0.24085,2020-03-01 00:05:27.631,2020-04-24 08:00:00,54 days 07:54:32.369000
56239,ETH-24APR20-200-P,1583021127631000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.08039600000000001,87.74,224.13,-0.30651999999999996,-0.24511999999999998,2020-03-01 00:05:27.631,2020-04-24 08:00:00,54 days 07:54:32.369000
56161,ETH-24APR20-260-C,1583021127631000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.081028,89.3,224.13,0.39795,-0.27416999999999997,2020-03-01 00:05:27.631,2020-04-24 08:00:00,54 days 07:54:32.369000
56207,ETH-24APR20-220-P,1583021127631000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.123922,87.59,224.13,-0.41138,-0.27118000000000003,2020-03-01 00:05:27.631,2020-04-24 08:00:00,54 days 07:54:32.369000
56390,ETH-24APR20-280-C,1583021129754000,call,280.0,1587715200000000,0.0535,37.0,0.069,150.0,0.062696,91.51,224.13,0.32495999999999997,-0.26209,2020-03-01 00:05:29.754,2020-04-24 08:00:00,54 days 07:54:30.246000
56451,ETH-24APR20-240-C,1583021130653000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.107092,88.06,224.15,0.48754,-0.27947,2020-03-01 00:05:30.653,2020-04-24 08:00:00,54 days 07:54:29.347000
56680,ETH-24APR20-260-C,1583021132666000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.08089299999999999,89.19,224.15,0.39776,-0.27382,2020-03-01 00:05:32.666,2020-04-24 08:00:00,54 days 07:54:27.334000
56759,ETH-24APR20-300-C,1583021132666000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.047996,92.71,224.15,0.26238,-0.24047,2020-03-01 00:05:32.666,2020-04-24 08:00:00,54 days 07:54:27.334000
56778,ETH-24APR20-220-P,1583021132666000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.124079,87.72,224.15,-0.41121,-0.2716,2020-03-01 00:05:32.666,2020-04-24 08:00:00,54 days 07:54:27.334000
56773,ETH-24APR20-200-P,1583021132667000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.080509,87.85,224.15,-0.3065,-0.24544000000000002,2020-03-01 00:05:32.667,2020-04-24 08:00:00,54 days 07:54:27.333000
57112,ETH-24APR20-240-C,1583021135687000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.107107,88.05,224.17,0.48762,-0.27947,2020-03-01 00:05:35.687,2020-04-24 08:00:00,54 days 07:54:24.313000
57120,ETH-24APR20-280-C,1583021135688000,call,280.0,1587715200000000,0.0535,37.0,0.069,150.0,0.062688,91.4,224.17,0.32479,-0.26177,2020-03-01 00:05:35.688,2020-04-24 08:00:00,54 days 07:54:24.312000
57516,ETH-24APR20-300-C,1583021137701000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.047911,92.68,224.11,0.26209,-0.24019000000000001,2020-03-01 00:05:37.701,2020-04-24 08:00:00,54 days 07:54:22.299000
57435,ETH-24APR20-260-C,1583021137701000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.080845,89.2,224.11,0.39757,-0.27376,2020-03-01 00:05:37.701,2020-04-24 08:00:00,54 days 07:54:22.299000
57475,ETH-24APR20-200-P,1583021137701000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.080464,87.76,224.11,-0.30664,-0.24519000000000002,2020-03-01 00:05:37.701,2020-04-24 08:00:00,54 days 07:54:22.299000
57536,ETH-24APR20-220-P,1583021137702000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.12402,87.62,224.11,-0.41148999999999997,-0.27126,2020-03-01 00:05:37.702,2020-04-24 08:00:00,54 days 07:54:22.298000
57790,ETH-24APR20-240-C,1583021140722000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.107001,88.04,224.11,0.48732,-0.27936,2020-03-01 00:05:40.722,2020-04-24 08:00:00,54 days 07:54:19.278000
57778,ETH-24APR20-280-C,1583021140722000,call,280.0,1587715200000000,0.0535,37.0,0.069,150.0,0.062578,91.37,224.11,0.32444,-0.26149,2020-03-01 00:05:40.722,2020-04-24 08:00:00,54 days 07:54:19.278000
58103,ETH-24APR20-260-C,1583021142736000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.080714,89.1,224.11,0.39735,-0.27344,2020-03-01 00:05:42.736,2020-04-24 08:00:00,54 days 07:54:17.264000
58116,ETH-24APR20-220-P,1583021142736000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.124175,87.73,224.11,-0.41139,-0.27161,2020-03-01 00:05:42.736,2020-04-24 08:00:00,54 days 07:54:17.264000
58138,ETH-24APR20-300-C,1583021142736000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.047797000000000006,92.58,224.11,0.26178,-0.23981,2020-03-01 00:05:42.736,2020-04-24 08:00:00,54 days 07:54:17.264000
58182,ETH-24APR20-200-P,1583021142737000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.080575,87.85,224.11,-0.30667,-0.24547,2020-03-01 00:05:42.737,2020-04-24 08:00:00,54 days 07:54:17.263000
58467,ETH-24APR20-280-C,1583021145757000,call,280.0,1587715200000000,0.0535,37.0,0.069,150.0,0.062558,91.37,224.09,0.32435,-0.26145,2020-03-01 00:05:45.757,2020-04-24 08:00:00,54 days 07:54:14.243000
58469,ETH-24APR20-240-C,1583021145757000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.106998,88.06,224.09,0.48725,-0.2794,2020-03-01 00:05:45.757,2020-04-24 08:00:00,54 days 07:54:14.243000
58742,ETH-24APR20-200-P,1583021147771000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.080611,87.85,224.09,-0.30677,-0.24547,2020-03-01 00:05:47.771,2020-04-24 08:00:00,54 days 07:54:12.229000
58773,ETH-24APR20-260-C,1583021147771000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.080605,89.05,224.09,0.39711,-0.27321,2020-03-01 00:05:47.771,2020-04-24 08:00:00,54 days 07:54:12.229000
58766,ETH-24APR20-300-C,1583021147772000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.047675,92.5,224.09,0.26141,-0.2394,2020-03-01 00:05:47.772,2020-04-24 08:00:00,54 days 07:54:12.228000
58781,ETH-24APR20-220-P,1583021147773000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.12422899999999999,87.73,224.09,-0.41151000000000004,-0.27159,2020-03-01 00:05:47.773,2020-04-24 08:00:00,54 days 07:54:12.227000
59018,ETH-24APR20-280-C,1583021150792000,call,280.0,1587715200000000,0.0535,37.0,0.069,150.0,0.06250700000000001,91.34,224.09,0.32423,-0.26131,2020-03-01 00:05:50.792,2020-04-24 08:00:00,54 days 07:54:09.208000
59044,ETH-24APR20-240-C,1583021150793000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.10695,88.04,224.09,0.48718999999999996,-0.2793,2020-03-01 00:05:50.793,2020-04-24 08:00:00,54 days 07:54:09.207000
59367,ETH-24APR20-260-C,1583021152806000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.080558,89.02,224.09,0.39702,-0.2731,2020-03-01 00:05:52.806,2020-04-24 08:00:00,54 days 07:54:07.194000
59429,ETH-24APR20-300-C,1583021152806000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.047619,92.46,224.09,0.26125,-0.23920999999999998,2020-03-01 00:05:52.806,2020-04-24 08:00:00,54 days 07:54:07.194000
59336,ETH-24APR20-220-P,1583021152806000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.124247,87.74,224.09,-0.41151000000000004,-0.27163000000000004,2020-03-01 00:05:52.806,2020-04-24 08:00:00,54 days 07:54:07.194000
59373,ETH-24APR20-200-P,1583021152806000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.080623,87.86,224.09,-0.30678,-0.2455,2020-03-01 00:05:52.806,2020-04-24 08:00:00,54 days 07:54:07.194000
59658,ETH-24APR20-280-C,1583021155827000,call,280.0,1587715200000000,0.0535,37.0,0.069,150.0,0.062451,91.27,224.12,0.32416,-0.26113000000000003,2020-03-01 00:05:55.827,2020-04-24 08:00:00,54 days 07:54:04.173000
59667,ETH-24APR20-240-C,1583021155827000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.10691700000000001,87.98,224.12,0.48725,-0.27917,2020-03-01 00:05:55.827,2020-04-24 08:00:00,54 days 07:54:04.173000
60042,ETH-24APR20-200-P,1583021157841000,put,200.0,1587715200000000,0.0715,31.0,0.087,150.0,0.08062899999999999,87.9,224.12,-0.30667,-0.24561,2020-03-01 00:05:57.841,2020-04-24 08:00:00,54 days 07:54:02.159000
60064,ETH-24APR20-220-P,1583021157841000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.12425699999999999,87.8,224.12,-0.41133000000000003,-0.27181,2020-03-01 00:05:57.841,2020-04-24 08:00:00,54 days 07:54:02.159000
59963,ETH-24APR20-260-C,1583021157842000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.080515,88.96,224.12,0.39702,-0.27296,2020-03-01 00:05:57.842,2020-04-24 08:00:00,54 days 07:54:02.158000
60072,ETH-24APR20-300-C,1583021157842000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.047567,92.39,224.12,0.26115,-0.23903000000000002,2020-03-01 00:05:57.842,2020-04-24 08:00:00,54 days 07:54:02.158000
60328,ETH-24APR20-240-C,1583021160862000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.106954,88.05,224.08,0.48717,-0.27933,2020-03-01 00:06:00.862,2020-04-24 08:00:00,54 days 07:53:59.138000
60330,ETH-24APR20-280-C,1583021160862000,call,280.0,1587715200000000,0.0535,37.0,0.069,150.0,0.06246,91.31,224.08,0.32411,-0.26118,2020-03-01 00:06:00.862,2020-04-24 08:00:00,54 days 07:53:59.138000
60423,ETH-24APR20-280-C,1583021161829000,call,280.0,1587715200000000,0.054000000000000006,150.0,0.069,150.0,0.06246,91.31,224.08,0.32411,-0.26118,2020-03-01 00:06:01.829,2020-04-24 08:00:00,54 days 07:53:58.171000
60444,ETH-24APR20-280-C,1583021161964000,call,280.0,1587715200000000,0.0545,37.0,0.069,150.0,0.06246,91.31,224.08,0.32411,-0.26118,2020-03-01 00:06:01.964,2020-04-24 08:00:00,54 days 07:53:58.036000
60458,ETH-24APR20-200-P,1583021162406000,put,200.0,1587715200000000,0.07200000000000001,150.0,0.087,150.0,0.080653,87.82,224.08,-0.30678,-0.24539,2020-03-01 00:06:02.406,2020-04-24 08:00:00,54 days 07:53:57.594000
60566,ETH-24APR20-200-P,1583021162703000,put,200.0,1587715200000000,0.0725,31.0,0.087,150.0,0.080653,87.82,224.08,-0.30678,-0.24539,2020-03-01 00:06:02.703,2020-04-24 08:00:00,54 days 07:53:57.297000
60729,ETH-24APR20-300-C,1583021162876000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.047468,92.39,224.02,0.26073,-0.23872,2020-03-01 00:06:02.876,2020-04-24 08:00:00,54 days 07:53:57.124000
60649,ETH-24APR20-220-P,1583021162876000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.124294,87.67,224.02,-0.41189,-0.27138,2020-03-01 00:06:02.876,2020-04-24 08:00:00,54 days 07:53:57.124000
60796,ETH-24APR20-260-C,1583021162876000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.08042300000000001,88.99,224.02,0.39661,-0.27286,2020-03-01 00:06:02.876,2020-04-24 08:00:00,54 days 07:53:57.124000
61011,ETH-24APR20-240-C,1583021165897000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.10676600000000001,88.0,224.01,0.48673,-0.27909,2020-03-01 00:06:05.897,2020-04-24 08:00:00,54 days 07:53:54.103000
61260,ETH-24APR20-220-P,1583021167911000,put,220.0,1587715200000000,0.1135,25.0,0.136,25.0,0.124444,87.75,224.01,-0.41189,-0.27163000000000004,2020-03-01 00:06:07.911,2020-04-24 08:00:00,54 days 07:53:52.089000
61361,ETH-24APR20-280-C,1583021167911000,call,280.0,1587715200000000,0.0545,37.0,0.069,150.0,0.062319000000000006,91.27,224.01,0.32365,-0.26082,2020-03-01 00:06:07.911,2020-04-24 08:00:00,54 days 07:53:52.089000
61309,ETH-24APR20-200-P,1583021167912000,put,200.0,1587715200000000,0.0725,31.0,0.087,150.0,0.08076,87.86,224.01,-0.30713,-0.24555,2020-03-01 00:06:07.912,2020-04-24 08:00:00,54 days 07:53:52.088000
61354,ETH-24APR20-260-C,1583021167912000,call,260.0,1587715200000000,0.055,34.0,0.0935,34.0,0.0803,88.92,224.01,0.39638,-0.27258000000000004,2020-03-01 00:06:07.912,2020-04-24 08:00:00,54 days 07:53:52.088000
61373,ETH-24APR20-300-C,1583021167912000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.047372000000000004,92.32,224.01,0.26045,-0.23839000000000002,2020-03-01 00:06:07.912,2020-04-24 08:00:00,54 days 07:53:52.088000
61735,ETH-24APR20-240-C,1583021171939000,call,240.0,1587715200000000,0.0975,31.0,0.115,150.0,0.10674000000000002,87.96,224.03,0.48677,-0.27899,2020-03-01 00:06:11.939,2020-04-24 08:00:00,54 days 07:53:48.061000
61887,ETH-24APR20-280-C,1583021172947000,call,280.0,1587715200000000,0.0545,37.0,0.069,150.0,0.062295,91.23,224.03,0.32364,-0.26074,2020-03-01 00:06:12.947,2020-04-24 08:00:00,54 days 07:53:47.053000
61898,ETH-24APR20-300-C,1583021172947000,call,300.0,1587715200000000,0.032,40.0,0.0575,40.0,0.047326,92.27,224.03,0.26035,-0.23823000000000003,2020-03-01 00:06:12.947,2020-04-24 08:00:00,54 days 07:53:47.053000
